Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
175717,1585.869,593.6952925,380.3224308,1.561031494,0.767873032,178427,473.0008806,0.802206883,0.984811716,0.877988898,0.79670647,0.003378702,0.000839698,0.634741199,0.990851002,BOMBAY
175738,1572.654,575.7955136,393.0693545,1.464870021,0.730741362,178091,473.029144,0.744810341,0.986787654,0.892913061,0.821522803,0.003276443,0.000920579,0.674899715,0.98864036,BOMBAY
175822,1591.722,606.095091,374.2659261,1.619423647,0.786568021,178759,473.1421808,0.732494001,0.983570058,0.872064569,0.78064018,0.003447208,0.00078968,0.60939909,0.986875297,BOMBAY
175965,1569.123,587.8046796,382.0314188,1.538629156,0.759994769,177068,473.3345503,0.807641997,0.993770755,0.898094799,0.80525822,0.003340464,0.000866417,0.648440802,0.997709923,BOMBAY
176119,1613.423,612.2088114,369.6122782,1.656354097,0.797184595,177629,473.54163,0.685048038,0.991499136,0.850197038,0.77349692,0.003476109,0.000767551,0.598297485,0.990992491,BOMBAY
176276,1616.13,621.159964,365.5225515,1.699375213,0.808532472,178364,473.7526506,0.800454091,0.988293602,0.848106647,0.762690254,0.003523792,0.0007355,0.581696423,0.988520484,BOMBAY
176352,1626.129,588.8901819,386.3377341,1.524288543,0.754722846,180410,473.854767,0.764090121,0.97750679,0.83806994,0.804657272,0.003339288,0.00086353,0.647473325,0.986936171,BOMBAY
176478,1581.113,595.8924511,379.2914862,1.5710673,0.771268473,177909,474.0240167,0.819531903,0.991956562,0.887104165,0.795485856,0.003376582,0.00083404,0.632797747,0.994167848,BOMBAY
176492,1593.206,587.5180638,383.5110041,1.531945779,0.757560793,178253,474.0428185,0.752711376,0.990120783,0.873757712,0.806856585,0.003328865,0.000870285,0.651017548,0.997323585,BOMBAY
176521,1635.591,620.7569629,368.8891318,1.682773791,0.804275259,181196,474.0817626,0.744814346,0.97419921,0.829195275,0.763715578,0.003516618,0.000737958,0.583261484,0.981497139,BOMBAY
176570,1601.037,610.4912665,369.668142,1.651457611,0.795825763,178203,474.1475576,0.802714965,0.990836293,0.865613546,0.776665587,0.003457503,0.00077603,0.603209434,0.99617481,BOMBAY
176818,1633.063,643.6465922,353.8156187,1.819158223,0.835358987,178964,474.4804209,0.730701203,0.988008762,0.833163929,0.73717538,0.003640164,0.000663108,0.54342754,0.988580678,BOMBAY
176826,1632.597,640.2908694,354.9426494,1.803927678,0.83228635,179666,474.4911545,0.809576134,0.984192891,0.833677343,0.741055631,0.003621022,0.000673619,0.549163449,0.990651145,BOMBAY
176920,1640.204,627.0168971,362.913449,1.727731223,0.815473983,180242,474.6172566,0.717882547,0.981569224,0.826401433,0.756944923,0.00354407,0.000717694,0.572965616,0.989930584,BOMBAY
176994,1647.738,619.7310338,367.6512764,1.685649074,0.80502323,179689,474.7165049,0.746344055,0.985001864,0.819204055,0.766004087,0.003501424,0.000743616,0.586762262,0.989075263,BOMBAY
177711,1607.597,607.9823028,375.2245473,1.620315907,0.786834855,179829,475.6770677,0.747658715,0.988222144,0.864111531,0.782386371,0.003421186,0.000790754,0.612128434,0.991841439,BOMBAY
177713,1616.237,601.2761198,379.3922209,1.584840402,0.77580043,180176,475.6797444,0.767758241,0.986330033,0.854907196,0.791116974,0.003383411,0.000817518,0.625866066,0.991897828,BOMBAY
177893,1612.656,610.8765588,376.4234083,1.622844237,0.787588085,181791,475.9205841,0.717889427,0.978557794,0.859577917,0.779078158,0.003433955,0.000780366,0.606962776,0.985006043,BOMBAY
177906,1637.486,628.3163667,365.3822061,1.719614026,0.813527929,180773,475.9379733,0.790001643,0.984140331,0.833768087,0.757481419,0.003531732,0.000717225,0.573778101,0.98667687,BOMBAY
178043,1635.951,632.9955102,362.3502488,1.746916174,0.819948488,181333,476.1211907,0.816112028,0.981856584,0.835976722,0.752171513,0.003555296,0.000701977,0.565761985,0.988338762,BOMBAY
178177,1609.793,593.2555045,385.3183285,1.539650364,0.760363207,181200,476.3003279,0.724046569,0.983316777,0.864015308,0.802858674,0.003329585,0.000853348,0.644582051,0.992430989,BOMBAY
178200,1593.538,578.0201216,395.9361941,1.459881996,0.728555411,180886,476.3310686,0.757266701,0.985150869,0.881845931,0.824073507,0.003243659,0.000922739,0.679097145,0.991401695,BOMBAY
178573,1634.814,619.885914,373.2696081,1.660692166,0.798376522,183684,476.829325,0.664534328,0.97217504,0.839631962,0.769221101,0.003471331,0.000749688,0.591701102,0.982633384,BOMBAY
178603,1614.083,604.5212049,377.3680425,1.601940643,0.781230349,180147,476.8693767,0.812156681,0.991429222,0.861483347,0.78883813,0.00338472,0.000808452,0.622265595,0.996832548,BOMBAY
178848,1643.858,650.513994,351.6060806,1.85012157,0.841340788,180604,477.1963391,0.803211986,0.99027707,0.831697417,0.733568138,0.003637245,0.000649702,0.538122213,0.995591513,BOMBAY
179122,1642.56,619.1034092,369.8831772,1.673780932,0.801906351,180813,477.5617381,0.799352029,0.990647796,0.834288599,0.771376366,0.003456323,0.000754848,0.595021498,0.995935638,BOMBAY
179166,1593.298,584.1270946,392.7594104,1.487238954,0.74019987,181118,477.6203893,0.765614317,0.989222496,0.886893435,0.817665186,0.003260256,0.000898946,0.668576356,0.9943328,BOMBAY
179180,1624.796,619.7963023,372.5204849,1.663791194,0.79922123,181677,477.6390495,0.800911854,0.986255828,0.852907069,0.770638753,0.003459071,0.000752563,0.593884088,0.988099115,BOMBAY
179387,1617.553,621.6396129,370.241889,1.679009403,0.80328912,181149,477.9148692,0.822261337,0.990273201,0.861556557,0.768797321,0.003465355,0.000746749,0.591049321,0.992377368,BOMBAY
179474,1655.841,611.4539473,377.6808177,1.61897009,0.786432179,183984,478.0307459,0.788065338,0.975486999,0.822572417,0.78179354,0.003406922,0.000785073,0.611201139,0.989516363,BOMBAY
179496,1606.14,594.6168788,386.020211,1.540377581,0.760625022,181511,478.0600436,0.781402638,0.988898744,0.874375223,0.803979942,0.003312703,0.000853774,0.646383747,0.995675032,BOMBAY
179725,1592.405,591.5388324,388.9329689,1.52092746,0.75346017,181562,478.3648996,0.79726121,0.989882244,0.890658652,0.808678777,0.003291355,0.000868278,0.653961365,0.994627797,BOMBAY
179759,1663.533,637.2804154,362.5224249,1.757906192,0.822435365,182091,478.4101455,0.776483344,0.987193217,0.816277201,0.750705865,0.003545193,0.000694543,0.563559296,0.990684375,BOMBAY
180012,1635.838,628.6451234,365.2951232,1.720923942,0.813844155,181815,478.7466939,0.801132191,0.990083326,0.84533867,0.761553182,0.00349224,0.000724577,0.579963249,0.99807264,BOMBAY
180028,1630.826,625.6249768,371.4404252,1.684321184,0.804678357,183263,478.7679696,0.674610848,0.982347773,0.850618193,0.765263516,0.003475154,0.000735187,0.585628249,0.986386066,BOMBAY
180089,1610.86,609.1865542,377.714964,1.61282081,0.784576773,181809,478.8490747,0.715274689,0.990539522,0.872130461,0.78604669,0.003382697,0.000796593,0.6178694,0.996512625,BOMBAY
180097,1628.676,605.1446051,381.9444587,1.584378543,0.775650795,182527,478.8597104,0.733963387,0.986686901,0.853192343,0.791314516,0.003360104,0.000812698,0.626178664,0.992104039,BOMBAY
180261,1594.528,578.0660713,401.3581787,1.440274802,0.719674178,182710,479.0776905,0.774716349,0.986596245,0.890937708,0.8287594,0.003206828,0.000933188,0.686842143,0.989241432,BOMBAY
180547,1649.901,658.5985792,351.8995746,1.871552644,0.845284988,182425,479.4575895,0.834413244,0.989705358,0.833459246,0.727996696,0.003647796,0.000632016,0.529979189,0.991883952,BOMBAY
180805,1631.287,631.507181,369.9237547,1.70712795,0.810470702,184775,479.8000374,0.737714617,0.978514409,0.853806683,0.759769725,0.003492753,0.000717919,0.577250035,0.98543967,BOMBAY
180948,1578.418,571.5790899,404.2273452,1.414004017,0.707001977,182446,479.9897386,0.7398013,0.991789351,0.912682244,0.839760843,0.003158803,0.000969002,0.705198274,0.997153192,BOMBAY
181020,1593.456,594.8962104,388.8031964,1.530070267,0.756870603,182766,480.0852241,0.784145549,0.990446801,0.895893267,0.807006694,0.003286356,0.000859811,0.651259804,0.996473263,BOMBAY
181118,1654.091,632.3590715,370.3584898,1.707424263,0.810544168,185974,480.21516,0.770472277,0.973888823,0.831864671,0.759402658,0.00349142,0.000716259,0.576692398,0.984658592,BOMBAY
181168,1672.524,653.0310215,360.1947076,1.812994493,0.834126191,186215,480.2814402,0.752708901,0.97289692,0.813854253,0.735464969,0.003604561,0.000650549,0.540908721,0.980664533,BOMBAY
181181,1601.361,576.0441326,403.3586388,1.428118992,0.713925403,183119,480.2986716,0.768292321,0.989416718,0.887859041,0.833787976,0.003179385,0.000947863,0.69520239,0.992831736,BOMBAY
181460,1662.937,645.9213641,360.1997962,1.793230787,0.83007437,184707,480.6683345,0.817188612,0.982420807,0.824592115,0.744159214,0.00355958,0.000673352,0.553772936,0.993042677,BOMBAY
181748,1602.238,587.5345751,395.9814683,1.483742604,0.738757487,183366,481.049624,0.820354957,0.991176118,0.889662836,0.818759686,0.003232688,0.000896127,0.670367423,0.994652706,BOMBAY
181822,1603.247,579.5137629,401.9407076,1.441789179,0.720377032,183395,481.1475455,0.766269671,0.991422885,0.888905151,0.830260774,0.003187259,0.000934233,0.689332953,0.993872793,BOMBAY
181877,1596.933,596.6735481,389.934948,1.53018741,0.756913805,183602,481.220312,0.788400935,0.990604678,0.896219223,0.806505188,0.003280643,0.000856185,0.650450618,0.995311346,BOMBAY
181985,1622.689,597.6705159,390.6550596,1.529918789,0.756814721,184037,481.363167,0.771816208,0.988850068,0.868510099,0.805398885,0.003284175,0.000852413,0.648667364,0.992408388,BOMBAY
181992,1639.252,642.9683401,363.7281438,1.767716771,0.824610109,184472,481.3724247,0.808117049,0.986556225,0.851080651,0.748672049,0.003532948,0.000684674,0.560509837,0.990822639,BOMBAY
182090,1621.335,617.0719422,379.3651246,1.626591118,0.788696578,183882,481.5020132,0.770881842,0.99025462,0.870463257,0.780301259,0.003388829,0.000774959,0.608870054,0.990382622,BOMBAY
182178,1655.89,635.9195747,368.3386072,1.726453763,0.815169845,183979,481.6183487,0.796302124,0.990210839,0.834916083,0.757357326,0.00349065,0.000708418,0.573590119,0.99027682,BOMBAY
182361,1634.593,608.4481311,385.2641755,1.579301087,0.773995183,184578,481.8601837,0.827034014,0.987988818,0.857674622,0.791949484,0.003336504,0.000809583,0.627183986,0.99051235,BOMBAY
182494,1653.298,614.2726257,387.0123388,1.587217161,0.776567947,189173,482.0358674,0.745603857,0.964693693,0.83898882,0.784726272,0.003365988,0.000787345,0.615795322,0.977400902,BOMBAY
182755,1630.171,616.8017129,379.60729,1.624841591,0.788180139,184677,482.3804443,0.824029903,0.98959264,0.864197102,0.78206729,0.00337502,0.000778812,0.611629247,0.993800638,BOMBAY
182835,1612.474,572.7845688,408.7107613,1.401442348,0.700603718,184739,482.4860124,0.813619737,0.989693568,0.883657075,0.842351625,0.003132795,0.000972939,0.709556261,0.994402192,BOMBAY
182940,1636.335,624.297759,376.421904,1.658505396,0.797777077,185434,482.6245355,0.792689268,0.986550471,0.858566817,0.773067865,0.003412582,0.000751854,0.597633924,0.991179087,BOMBAY
182972,1640.716,587.4675312,398.9277317,1.472616428,0.734079576,185353,482.6667442,0.832504493,0.987154241,0.85413727,0.821605823,0.003210696,0.000902471,0.675036128,0.994069291,BOMBAY
182976,1623.533,617.4970769,380.3828735,1.623356676,0.787740233,184527,482.67202,0.793546708,0.991594726,0.872331896,0.781658793,0.003374744,0.000777122,0.610990469,0.991855457,BOMBAY
183019,1641.758,624.6280809,375.9565751,1.661436778,0.798579995,184890,482.7287315,0.716751846,0.989880469,0.853272521,0.772825856,0.003412914,0.000750986,0.597259804,0.992309405,BOMBAY
183093,1626.402,606.628063,386.8273814,1.568213865,0.770311209,185169,482.8263124,0.775817797,0.98878862,0.869812822,0.795918194,0.003313224,0.000820171,0.633485772,0.993441171,BOMBAY
183153,1627.014,608.6434692,385.1108888,1.580436926,0.774367242,185326,482.9054176,0.768578395,0.988274716,0.869443412,0.793412633,0.003323142,0.000812316,0.629503607,0.994890745,BOMBAY
183243,1653.91,621.0828564,380.4553283,1.632472488,0.790418086,187180,483.0240511,0.783571942,0.97896677,0.841808896,0.777712742,0.003389395,0.000764854,0.604837109,0.98737994,BOMBAY
183410,1635.855,614.4548917,384.2737319,1.599003108,0.780312618,185080,483.2441049,0.754252204,0.990976875,0.86127782,0.786459855,0.003350171,0.000790593,0.618519103,0.989013968,BOMBAY
183422,1639.468,621.549178,380.415314,1.633870023,0.790823874,186364,483.2599133,0.789931094,0.984213689,0.857542001,0.777508732,0.003388629,0.00076388,0.604519828,0.987706826,BOMBAY
183483,1669.563,634.1044843,374.9097183,1.691352487,0.806493607,187798,483.3402646,0.763253132,0.977023184,0.827180091,0.762240729,0.00345593,0.000719637,0.58101093,0.98269428,BOMBAY
183612,1610.186,590.3071646,396.9258523,1.487197574,0.740182875,185076,483.5101439,0.797979974,0.992089736,0.889936117,0.81908229,0.003214971,0.000892621,0.670895797,0.997754602,BOMBAY
183754,1630.759,625.5357421,376.067177,1.663361709,0.799104499,185287,483.6970739,0.822621947,0.991726349,0.868294595,0.773252496,0.003404202,0.000750724,0.597919423,0.994556272,BOMBAY
183825,1594.423,582.2252398,402.7620548,1.445581163,0.72212432,185116,483.7905118,0.797851563,0.993025995,0.908672401,0.830933595,0.00316728,0.00093139,0.69045064,0.998102439,BOMBAY
183924,1623.448,631.112949,373.1654798,1.691241508,0.806465163,185666,483.9207683,0.76097561,0.990617561,0.876943276,0.766773632,0.003431379,0.000731673,0.587941803,0.994351582,BOMBAY
184018,1653.655,627.8334712,376.1729395,1.66900222,0.800629029,186286,484.0444138,0.827895551,0.987825172,0.845629945,0.770975802,0.003411805,0.000743579,0.594403687,0.992061073,BOMBAY
184172,1632.704,632.6632699,373.8460925,1.692309436,0.806738598,186777,484.2469137,0.809931748,0.986052887,0.868197548,0.76541019,0.003435176,0.000727287,0.585852759,0.991444152,BOMBAY
184245,1671.122,620.9515398,385.1374477,1.612285545,0.784414055,189905,484.3428743,0.725508263,0.970195624,0.829066299,0.780001084,0.003370249,0.000769525,0.608401691,0.980917253,BOMBAY
184246,1642.028,646.5775398,365.2053645,1.770449185,0.825208377,186178,484.3441887,0.754945667,0.989622834,0.858710583,0.749089102,0.003509317,0.00068161,0.561134483,0.993460088,BOMBAY
184259,1644.594,628.1734098,377.5461788,1.663831989,0.799232312,186648,484.3612756,0.815168246,0.987200506,0.856093443,0.771063003,0.003409187,0.000743344,0.594538154,0.9892116,BOMBAY
184362,1653.005,615.7104168,384.505067,1.60130638,0.781032714,187863,484.4966346,0.785093771,0.981364079,0.847877168,0.78689043,0.003339682,0.000789845,0.619196549,0.991523384,BOMBAY
184398,1623.758,613.8688831,385.6430029,1.591806096,0.778037997,187032,484.5439356,0.812054114,0.985916848,0.878867617,0.789328062,0.003329043,0.00079713,0.623038789,0.991756943,BOMBAY
184491,1656.324,618.6363355,383.1531609,1.614592802,0.785114057,187848,484.6661086,0.766795511,0.982129168,0.845073453,0.78344268,0.003353206,0.000779236,0.613782433,0.991008698,BOMBAY
184715,1664.133,643.8353874,368.5698852,1.746847513,0.81993278,187214,484.9602484,0.798733028,0.986651639,0.838177431,0.753236398,0.003485561,0.000692114,0.567365072,0.991100265,BOMBAY
184827,1607.292,599.8428246,393.4595067,1.52453509,0.754815056,186978,485.1072514,0.791838571,0.988495973,0.899053865,0.808723938,0.003245429,0.000856353,0.654034408,0.997098405,BOMBAY
184936,1622.171,621.6169728,380.3633655,1.634271408,0.790940189,186576,485.250274,0.749362821,0.991210016,0.883157289,0.780625844,0.003361255,0.000769933,0.609376708,0.995886931,BOMBAY
185104,1607.624,588.7555844,402.5758805,1.462471084,0.729693661,187253,485.4706301,0.796639639,0.988523548,0.900029419,0.824570744,0.003180675,0.000907007,0.679916911,0.994358823,BOMBAY
185149,1647.795,645.0968411,368.5878257,1.750184884,0.820693835,186539,485.5296371,0.83314134,0.992548475,0.856889603,0.752646124,0.003484204,0.000689678,0.566476188,0.991438062,BOMBAY
185350,1641.849,604.6545875,392.9410131,1.538792255,0.760053674,187679,485.793114,0.82800243,0.987590514,0.864044338,0.803422523,0.003262231,0.000838437,0.64548775,0.99327155,BOMBAY
185677,1612.79,582.4894601,408.7146632,1.425173874,0.712503289,187533,486.2214505,0.767399858,0.990103075,0.897041077,0.83473004,0.003137112,0.000939494,0.69677424,0.993024444,BOMBAY
185896,1652.683,618.1100834,387.6740194,1.594406776,0.778864267,187616,486.5081072,0.806693224,0.990832338,0.855265176,0.787089744,0.003325032,0.000787177,0.619510265,0.987751364,BOMBAY
185950,1641.868,622.9177351,383.0486918,1.626210319,0.788584341,188551,486.5787638,0.813920915,0.986205324,0.86682129,0.781128448,0.003349921,0.000769315,0.610161652,0.992251175,BOMBAY
186003,1660.027,633.3096037,374.2694279,1.692122189,0.806690699,187431,486.6481019,0.778470205,0.992381196,0.848202424,0.768420531,0.003404835,0.000732271,0.590470112,0.999147579,BOMBAY
186103,1646.095,622.0727101,384.8835009,1.616262346,0.785618328,189236,486.7789015,0.797664052,0.983443954,0.863084757,0.782511262,0.003342626,0.00077309,0.612323875,0.989676023,BOMBAY
186401,1757.418,672.2481021,359.7590937,1.868606281,0.844751849,191438,487.1684764,0.773047175,0.973688609,0.758416829,0.724685536,0.003606462,0.000613563,0.525169126,0.981334328,BOMBAY
186431,1677.124,642.8633744,375.0821166,1.71392702,0.812145171,189926,487.2076781,0.814002532,0.981598096,0.832909174,0.757871264,0.003448264,0.000701717,0.574368853,0.984426296,BOMBAY
186439,1663.337,627.8109193,382.6947468,1.640500489,0.792732192,188370,487.2181313,0.848622642,0.989748898,0.846810301,0.776058709,0.00336738,0.000753443,0.602267119,0.988019504,BOMBAY
186509,1672.052,655.6987562,366.1175097,1.790951645,0.829597171,189519,487.3095877,0.844016146,0.984117687,0.838320523,0.743191264,0.003515641,0.000661587,0.552333255,0.989202152,BOMBAY
186519,1621.151,583.4342733,410.5504252,1.421102592,0.710518061,188837,487.3226515,0.833016239,0.987724863,0.891838066,0.835265725,0.003128015,0.000939177,0.697668832,0.991458985,BOMBAY
186542,1664.973,624.6485737,383.9255226,1.627004554,0.788818326,188989,487.3526969,0.765385294,0.987052156,0.845613879,0.780203009,0.003348568,0.000765366,0.608716736,0.990384901,BOMBAY
186618,1640.612,609.8680528,391.8326654,1.556450257,0.766296076,188480,487.4519642,0.802865256,0.990120968,0.871267726,0.799274469,0.003268002,0.000822708,0.638839677,0.99432218,BOMBAY
186765,1648.501,635.8735911,377.526881,1.684313417,0.804676337,188680,487.6439106,0.808044754,0.989850541,0.863628422,0.766888132,0.003404672,0.000726412,0.588117407,0.99057404,BOMBAY
187129,1600.835,576.3698506,416.2622526,1.384631556,0.691669896,189047,488.1188818,0.773110181,0.989854375,0.917609326,0.846884828,0.003080067,0.000977321,0.717213912,0.993077015,BOMBAY
